"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB233000139","한화.호반.대원","36445","37.1971","127.1049833","23","GGB233000282"
"GGB233002437","한화꿈에그린","55309","37.1947667","127.10035","24","GGB233000282"
"GGB233000978","한화.린스트라우스","36466","37.19535","127.0990167","25","GGB233000282"
"GGB233000979","포스코더샵.롯데캐슬","36465","37.1998667","127.0990167","26","GGB233000282"
"GGB233003084","동탄역(서측)","55398","37.1995833","127.0960833","27","GGB233000282"
"GGB233001637","린스트라우스.한화","37658","37.19625","127.0985667","28","GGB233000282"
"GGB233002438","한화꿈에그린","55310","37.1944333","127.1004333","29","GGB233000282"
"GGB233002419","한화.호반.대원","55296","37.1967333","127.1048667","30","GGB233000282"
"GGB233002420","롯데캐슬.호반베르디움","55297","37.1968833","127.11105","31","GGB233000282"
"GGB233001167","센트럴푸르지오.반도유보라","37484","37.1981333","127.1147","32","GGB233000282"
"GGB233001168","센트럴푸르지오.호반베르디움2차","36458","37.1981333","127.1168167","33","GGB233000282"
"GGB233000965","청목초.신안1차","36468","37.1945833","127.1194","34","GGB233000282"
"GGB233001623","동원로얄듀크2차.목동초","37682","37.18875","127.1233","35","GGB233000282"
"GGB233001620","힐스테이트.호반5차","55490","37.1847833","127.1229667","36","GGB233000282"
"GGB233000209","창의고","55464","37.1817","127.1220333","37","GGB233000282"
"GGB233001572","서희스타힐스.단독주택","55488","37.1732333","127.1195667","38","GGB233000282"
"GGB233001695","호수부영1차","37724","37.1700333","127.1185667","39","GGB233000282"
"GGB233002288","세정초.하우스디","37086","37.1676","127.1248","40","GGB233000282"
"GGB233003174","반도10차","55701","37.1664167","127.1271667","41","GGB233000282"
"GGB233000084","세정초남측","55730","37.1667","127.1241167","42","GGB233000282"
"GGB233000090","행복주택35단지","55731","37.167","127.1211167","43","GGB233000282"
"GGB233000085","호수공원행복주택","55732","37.1678333","127.1185833","44","GGB233000282"
"GGB233001699","호수부영6차.호수공원행복주택","55500","37.1674","127.11705","45","GGB233000282"
"GGB233001741","호수부영5차.아이파크","55502","37.1660167","127.1139333","46","GGB233000282"
"GGB233001753","호수부영4차.아이파크","55504","37.1658167","127.1091333","47","GGB233000282"
"GGB233000091","동탄그랑파사쥬","55733","37.1658333","127.1047","48","GGB233000282"
"GGB233002124","경기도시공사동탄사업단","55593","37.1654833","127.1018","49","GGB233000282"
"GGB233002067","여울보건지소","55591","37.1649833","127.0954","50","GGB233000282"
"GGB233002113","산척리","55089","37.1690833","127.0894833","51","GGB233000282"
"GGB233001551","방교동일반산업단지","36694","37.1726667","127.0892167","52","GGB233000282"
"GGB233003173","협성대정문","55618","37.2152","126.9520667","1","GGB233000311"
"GGB233002485","봉담한신아파트후문","55568","37.2156833","126.9492167","2","GGB233000311"
"GGB233002757","장안대후문","55641","37.2163667","126.9462667","3","GGB233000311"
"GGB233000787","삼봉마을.신안인스빌","36118","37.2184","126.9467333","4","GGB233000311"
"GGB233000786","봉담읍행정복지센터","36122","37.2203167","126.9495833","5","GGB233000311"
"GGB233002217","국민체육센터","55139","37.22125","126.9520833","6","GGB233000311"
"GGB233001661","봉담중.고등학교","37883","37.2194","126.9538667","7","GGB233000311"
"GGB233002086","동일하이빌.상봉초등학교","55054","37.2176667","126.9560833","8","GGB233000311"
"GGB233001658","동일하이빌.화성고용센터","37881","37.2163333","126.9583167","9","GGB233000311"
"GGB233001613","동화중학교.동화초등학교","37678","37.2143833","126.9615167","10","GGB233000311"
"GGB233002041","동화휴먼시아5단지","55040","37.2148333","126.96345","11","GGB233000311"
"GGB233002245","효행초등학교정문","55244","37.21595","126.96905","12","GGB233000311"
"GGB233002371","아이파크정문","55250","37.21385","126.9705667","13","GGB233000311"
"GGB233002255","신명아파트","55246","37.2136","126.9724","14","GGB233000311"
"GGB233003021","수원대입구","55744","37.2142833","126.9779833","15","GGB233000311"
"GGB233000945","와우지구","36194","37.2159833","126.9763167","16","GGB233000311"
"GGB233001457","와우농협앞","37529","37.218","126.9746333","17","GGB233000311"
"GGB233000596","신일해피트리1차","36186","37.2224667","126.9739333","18","GGB233000311"
"GGB233000595","우림그린빌리지","36176","37.22455","126.9724333","19","GGB233000311"
"GGB233000594","광도와이드빌","36172","37.2265833","126.9718833","20","GGB233000311"
"GGB233000002","한국농수산대학","36161","37.2293167","126.9704333","21","GGB233000311"
"GGB201000260","국립축산과학원","2069","37.2361167","126.9662667","22","GGB233000311"
"GGB233000001","수영오거리.방송통신대입구","2051","37.2377167","126.9624","23","GGB233000311"
"GGB233000782","삼미.쌍용아파트","37325","37.2434333","126.9534833","24","GGB233000311"
"GGB201000407","능실마을16단지","2906","37.2614667","126.9556167","25","GGB233000311"
"GGB201000409","호매실마을14단지.장애인종합복지관","2908","37.2628167","126.9574","26","GGB233000311"
"GGB201000411","호매실마을13단지.수원시보훈회관","2910","37.2653167","126.9576","27","GGB233000311"
"GGB201000357","수원은혜교회.한양수자인파크원아파트","2861","37.2659833","126.95395","28","GGB233000311"
"GGB201000442","한양수자인파크원아파트.자목마을입구","2938","37.2665333","126.9493833","29","GGB233000311"
"GGB277103693","칠보마을7단지(경유)",,"37.2674667","126.9428333","30","GGB233000311"
"GGB201000245","와이씨티칠보마을6단지.LG빌리지1차아파트","2004","37.2699333","126.9386333","31","GGB233000311"
"GGB201000244","LG빌리지2차.휴먼시아5단지아파트","2002","37.2730833","126.9381167","32","GGB233000311"
"GGB201000413","칠보마을5단지.모아미래도아파트","2912","37.2741","126.9403667","33","GGB233000311"
"GGB201000150","칠보중학교.칠보고등학교.극동스타클래스","2023","37.2739667","126.9447833","34","GGB233000311"
"GGB201000149","칠보마을8단지.서수원칠보체육관","2026","37.2737667","126.947","35","GGB233000311"
"GGB201000414","금곡동행정복지센터.호매실파출소","2913","37.2738167","126.9528833","36","GGB233000311"
"GGB201000359","홈플러스서수원점","2864","37.2747333","126.9555667","37","GGB233000311"
"GGB201000106","구운동하이마트","2281","37.27525","126.9692","38","GGB233000311"
"GGB201000105","서수원터미널.이마트","2075","37.28275","126.9694333","39","GGB233000311"
"GGB200000163","삼성아파트","1010","37.2924833","126.9701667","40","GGB233000311"
"GGB200000162","성균관대학교","1013","37.29725","126.9709833","41","GGB233000311"
"GGB200000104","성균관대역.고용노동부경기지청.율전성당","1020","37.3017333","126.9732","42","GGB233000311"
"GGB277104542","이목사거리(경유)",,"37.3162833","126.9826167","43","GGB233000311"
"GGB277103323","지지대고개(경유)",,"37.33055","126.9836667","44","GGB233000311"
"GGB277104543","의왕IC(경유)",,"37.3409167","126.97905","45","GGB233000311"
"GGB226000048","고천.의왕시청","27136","37.3485167","126.9739667","46","GGB233000311"
