"ars_id","st_id","st_nm","gps_x","gps_y","pos_x","pos_y","trans_yn","area_nm","route_ids","route_nms"
"01014","100000389",종로2가,"126.9862474502","37.5702571998","198785.22099851177","452307.00817494653",N,서울,"100100006|100100008|100100022|100100029|100100033|100100038|100100042|100100044|100100046|100100047|100100049|100100061|100100073|100100086|100100111|100100112|100100499|123000010|100100610|100100586|100100585|100100588","101|103|143|150|160|201|260|262|270|271|273|370|470|601|720|721|7212|741|N15|N26|N37|N62"
"01015","100000390",종로3가.탑골공원,"126.9895646721","37.5702449756","199078.23498555293","452305.61386473756",N,서울,"106000002|100100006|100100008|100100019|100100022|100100029|100100033|100100038|100100042|100100044|100100046|100100047|100100049|100100061|100100111|100100112|100100499|100100610|100100586|100100588","04|101|103|140|143|150|160|201|260|262|270|271|273|370|720|721|7212|N15|N26|N62"
"01016","100000391",종로3가.탑골공원,"126.9899877751","37.5703605443","199115.60954706353","452318.4352062321",N,서울,"100100006|100100008|100100022|100100029|100100033|100100038|100100042|100100044|100100046|100100047|100100049|100100061|100100086|100100111|100100112|100100499|100100610|100100586|100100588","101|103|143|150|160|201|260|262|270|271|273|370|601|720|721|7212|N15|N26|N62"
"01017","100000392",종로4가.종묘,"126.9947218896","37.5705069968","199533.77981926294","452334.6539678569",Y,서울,"106000002|100100006|100100008|100100019|100100022|100100029|100100033|100100038|100100042|100100044|100100046|100100047|100100049|100100061|100100111|100100112|100100499|100100610|100100586|100100588","04|101|103|140|143|150|160|201|260|262|270|271|273|370|720|721|7212|N15|N26|N62"
"01018","100000393",종로4가.종묘,"126.9952838124","37.5706271118","199583.41562846923","452347.9812689284",N,서울,"100100006|100100008|100100022|100100029|100100038|100100042|100100044|100100046|100100047|100100061|100100111|100100112|100100499|100100610|100100586|100100588","101|103|143|150|201|260|262|270|271|370|720|721|7212|N15|N26|N62"
"01019","100000394",종로5가.광장시장,"126.9988498093","37.570756793","199898.40297299463","452362.36300083343",N,서울,"106000002|100100006|100100008|100100011|100100019|100100022|100100029|100100033|100100038|100100042|100100044|100100046|100100047|100100049|100100061|100100111|100100112|100100499|100100610|100100586|100100588","04|101|103|106|140|143|150|160|201|260|262|270|271|273|370|720|721|7212|N15|N26|N62"
"01020","100000395",종로5가.광장시장,"126.9993346185","37.5708806279","199941.22655461193","452376.10534976656",N,서울,"100100006|100100008|100100038|100100042|100100044|100100046|100100047|100100061|100100111|100100112|100100499|100100610|100100586|100100588","101|103|201|260|262|270|271|370|720|721|7212|N15|N26|N62"
"01021","100000396",종로6가.동대문종합시장,"127.0034638793","37.5709624756","200305.96567249228","452385.1939517227",N,서울,"106000002|100100006|100100008|100100038|100100042|100100044|100100046|100100047|100100061|100100111|100100112|100100499|100100610|100100586|100100588","04|101|103|201|260|262|270|271|370|720|721|7212|N15|N26|N62"
"01022","100000397",종로6가.동대문종합시장,"127.0057137364","37.5711272339","200504.69522692286","452403.4879552657",N,서울,"100100006|100100008|100100031|100100038|100100042|100100044|100100046|100100047|100100061|100100111|100100112|100100499|100100610|100100586|100100588","101|103|152|201|260|262|270|271|370|720|721|7212|N15|N26|N62"
"01023","100000398",동대문역.흥인지문,"127.0134512388","37.5723023219","201188.13135412327","452533.96481558215",N,서울,"100100006|100100008|100100010|100100023|100100031|100100038|100100191|100100204|100100042|100100043|100100044|100100046|100100047|100100061|100100068|100100111|100100112|100100390|100100593|100100610|100100586|100100591","101|103|105|144|152|201|2112|2233|260|261|262|270|271|370|420|720|721|9403|N13|N15|N26|N30"
"01918","100000400",청와대,"126.9737600308","37.582684814","197682.5776334152","453686.4172663819",N,서울,"100900016",TOUR01
"01902","100000407",대학로,"127.0021204164","37.58189612","200187.26973918517","453598.56906518945",N,서울,"100900016",TOUR01
"01903","100000408",창경궁,"126.9964163097","37.5791596347","199683.4860774667","453294.8869535788",N,서울,"100900016",TOUR01
"01904","100000409",창덕궁,"126.9901776043","37.5775301708","199132.46053979025","453114.0938498336",N,서울,"100900016",TOUR01
"01905","100000410",인사동.북촌,"126.9837977873","37.5758950223","198568.94726129074","452932.7086655968",N,서울,"100900016",TOUR01
"01906","100000411",경복궁.국립민속박물관,"126.9797957358","37.5802042819","198215.57080501103","453411.0042504552",N,서울,"100900016",TOUR01
"01907","100000412",세종문화회관,"126.9764644322","37.5711271958","197921.09961197426","452403.7287310171",N,서울,"100900016",TOUR01
"01297","100000413",남인사마당,"126.9874286375","37.5713191723","198889.57243858435","452424.84754234366",N,서울,"100100002|100100002|100100002|106000002","03|03|03|04"
"01209","100000414",창덕궁.돈화문국악당,"126.9910846344","37.5773031029","199212.56939931485","453088.88663429953",N,서울,"104000007|104000007|100100014|100100034|100100446|100100110","01A|01A|109|162|7025|710"
"01522","100900016",오거리,"126.9622629001","37.6070621164","196668.27826881115","456392.08166474383",N,서울,"107000004","8003"
"01513","100900029",화정박물관,"126.9652007897","37.6049806084","196927.5721741836","456160.9816295034",N,서울,"107000004","8003"
"01500","100900047",평창파출소,"126.9668167021","37.605681218","197070.26882085885","456238.6816336592",N,서울,"107000004","8003"
"01561","100900050",아름다운실버,"126.965463701","37.6120100581","196951.07162395807","456941.08173245005",N,서울,"107000004","8003"
"01553","100900054",소나무집,"126.964110466","37.6112770717","196831.57443243603","456859.78171757143",N,서울,"107000004","8003"
"01544","100900062",언덕앞,"126.9637921715","37.6089539753","196803.3750970339","456601.9816923621",N,서울,"107000004","8003"
"01533","100900072",청련사입구,"126.9624312007","37.6079803769","196683.17791963732","456493.98167276755",N,서울,"107000004","8003"
"01593","100900074",감나무골공원,"126.9699479367","37.6124059606","197346.96232339306","456984.88173221797",N,서울,"107000004","8003"
"01586","100900079",힐탑,"126.9690205751","37.6116055569","197265.06424521896","456896.08172734827",N,서울,"107000004","8003"
"01580","100900083",화인빌라,"126.9685386165","37.6129345305","197222.56524434403","457043.5817444874",N,서울,"107000004","8003"
"01573","100900089",박종화고택입구,"126.9676873462","37.6143102577","197147.46700814037","457196.2817604663",N,서울,"107000004","8003"
"01567","100900095",보현산신각,"126.9657790521","37.6134825236","196978.97097185123","457104.4817592567",N,서울,"107000004","8003"
"01795","100900098",평창동산림제3초소,"126.9770474423","37.6172373713","197973.84759905149","457520.8818086991",N,서울,"107000004","8003"
"01793","100900099",통인시장.종로구보건소,"126.9687504797","37.5803350289","197240.0648347709","453425.7812550985",N,서울,"107000003","8002"
"01732","100900103",평창공원지킴터입구,"126.9757438761","37.6163963984","197858.75030112377","457427.58179478766",N,서울,"107000004","8003"
"01723","100900109",참샘골공원,"126.9741212409","37.6145722576","197715.45366689595","457225.18176512094",N,서울,"107000004","8003"
"01698","100900114",무애사,"126.9718458037","37.6139004282","197514.55838918398","457150.68175555626",N,서울,"107000004","8003"
"01607","100900119",EN갤러리,"126.9707007997","37.6134063548","197413.46076126726","457095.88175533107",Y,서울,"107000004","8003"
"01823","100900124",형제봉입구,"126.9816861503","37.6128643152","198383.2379762372","457035.4817384193",N,서울,"107000004","8003"
"01816","100900127",연화정사,"126.9794938432","37.6146490046","198189.74252819168","457233.5817642738",N,서울,"107000004","8003"
"01809","100900134",감람산기도원,"126.9798729651","37.6159439291","198223.24174087527","457377.2817824213",N,서울,"107000004","8003"
"01802","100900139",김창열.윤명로화실,"126.9783685436","37.616304998","198090.4448575917","457417.38178934716",N,서울,"107000004","8003"
"01842","100900155",김종영미술관,"126.9781122953","37.6132637884","198067.74538980823","457079.8817446581",N,서울,"107000004","8003"
"01836","100900160",보현빌라,"126.9782816235","37.6152615256","198082.74503889072","457301.58177198237",N,서울,"107000004","8003"
"01830","100900165",지구촌교회,"126.9793481616","37.6130468496","198176.84282557428","457055.7817454231",N,서울,"107000004","8003"
"02001","101000001",남대문세무서.서울백병원,"126.9875299251","37.5649848069","198898.4258807921","451721.8810200221",Y,서울,"100100002|100100002|100100002|100100073|100100075|123000010|100100389|100100585","03|03|03|470|472|741|9401|N37"
"02002","101000002",서울백병원.국가인권위.안중근활동터,"126.9878515151","37.5643504711","198926.8252085413","451651.48101100046",N,서울,"100100019|100100073|100100075|123000010|100100389|100100585","140|470|472|741|9401|N37"
"02003","101000003",서울역버스환승센터,"126.9722570849","37.5551460158","197548.94042170982","450630.2971117324",N,서울,"100100185|100100447|100900016","1711|7016|TOUR01"
"02004","101000004",서울역버스환승센터,"126.9723557118","37.5554462091","197557.6638101256","450663.60885705845",N,서울,"104000007|104000008|100100549|100100029|100100030|100100031|100100034|100100039|100100409|100100076|100100077|100100410|100100078|100100079|100100080|100100081|100100082|100100116|100100114|100100565|100100117|100100610","01A|01B|100|150|151|152|162|202|421|500|501|502|503|504|505|506|507|742|750A|750B|752|N15"
"02005","101000005",서울역버스환승센터,"126.9727617448","37.5553876977","197593.53440613017","450657.1050117733",Y,서울,"100100009|100100062|100100063|100100064|100100605|100100089|100100103|100100450|100100449|100100448|100100389|100100592|100100591","104|401|402|406|463|604|701|7011|7013A|7013B|9401|N16|N30"
"02006","101000006",서울역버스환승센터,"126.9728547738","37.5554794133","197601.75634077538","450667.2808834594",Y,서울,"104000007|104000007|104000008|104000008|100100008|110000002|100100038|100100043|100100044|100100088|100100103|100100337|100100340|100100341|100100342|100100104|100100105|100100107|123000011","01A|01A|01B|01B|103|173|201|261|262|603|701|7017|7021|7022|7024|702A서오릉|702B용두초교|704|708"
"02007","101000007",서울역버스환승센터.강우규의거터,"126.9729705525","37.555613815","197611.98951996095","450682.1933267554",N,서울,"100100549|100100029|100100030|100100031|100100034|100100185|100100076|100100077|100100410|100100079|100100081|100100447|100100610","100|150|151|152|162|1711|500|501|502|504|506|7016|N15"
"02008","101000008",숭례문,"126.9737783904","37.5586388574","197683.4544204173","451017.8809316247",N,서울,"104000007|104000007|100100549|100100030|100100031|100100034|100100039|100100409|100100076|100100077|100100410|100100079|100100080|100100081|100100082|100100088|100100103|100100104|100100105|100100610|100100591","01A|01A|100|151|152|162|202|421|500|501|502|504|505|506|507|603|701|702A서오릉|702B용두초교|N15|N30"
"02101","101000009",만리동고개,"126.9626582054","37.551787064","196700.74064464297","450257.82709204033",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"02102","101000010",손기정체육공원입구,"126.9662339013","37.5544459527","197016.7700840483","450552.7808754877",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"02103","101000011",서울의료보건고등학교.서울역서부,"126.9679392973","37.5565519034","197167.5212907468","450786.4385419679",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"02105","101000013",서울역서부,"126.9692772863","37.556997907","197285.74527859714","450835.8948635631",N,서울,"110000002|100100043|100100044|100100605|100100078|100100089|100100592","173|261|262|463|503|604|N16"
"02106","101000014",중림동교차로,"126.9691354395","37.5583836266","197273.26405883714","450989.68093137257",N,서울,"110000002|100100043|100100044|100100605|100100089|100100592","173|261|262|463|604|N16"
"02107","101000015",종근당.충정로역,"126.964480544","37.5595131906","196862.0737184617","451115.1809547399",N,서울,"100100037|100100075|100100088|100100450|100100449|100100448|100100337|100100588","172|472|603|7011|7013A|7013B|7017|N62"
"02108","101000016",한국경제신문사.서소문역사공원,"126.9678680149","37.5602111497","197161.36250355485","451192.5301670274",N,서울,"100100450|100100449|100100448|100100337","7011|7013A|7013B|7017"
"02109","101000017",한국경제신문사.서소문역사공원,"126.9681135141","37.5606234736","197183.06617575997","451238.28096164064",N,서울,"100100061|100100088|100100450|100100449|100100448|100100337","370|603|7011|7013A|7013B|7017"
"02110","101000018",경찰청.동북아역사재단,"126.9691267228","37.5630494858","197272.66406960745","451507.4809985524",N,서울,"104000007|104000007|100100440|100100103|100100339|100100340|100100342|100100104|100100105|100100587|100100511|100100116|100100114|100100565|100100117","01A|01A|700|701|7019|7021|7024|702A서오릉|702B용두초교|705|707|742|750A|750B|752"
