"arsId","dist","takeMin","stationId","subwayLine","subwayNm"
"0","371","3","240000067","경의중앙선","오빈"
"0","393","3","277104459","경의중앙선","오빈"
"0","446","4","240000068","경의중앙선","오빈"
"0","470","4","240000059","경의중앙선","오빈"
"0","538","5","240000060","경의중앙선","오빈"
"24464","73","1","223000537","1호선","오산"
"0","115","1","223000475","1호선","오산"
"0","117","1","223000473","1호선","오산"
"0","170","1","223000212","1호선","오산"
"0","130","1","223000045","1호선","오산대"
"24066","186","1","223000055","1호선","오산대"
"24388","280","2","223000417","1호선","오산대"
"24389","300","3","223000418","1호선","오산대"
"24094","371","3","223000172","1호선","오산대"
"24093","379","3","223000222","1호선","오산대"
"24037","439","4","223000439","1호선","오산대"
"0","484","4","223000309","1호선","오산대"
"0","493","4","223000326","1호선","오산대"
"24033","524","5","223000436","1호선","오산대"
"24102","538","5","223000176","1호선","오산대"
"24098","588","5","223000221","1호선","오산대"
"0","76","1","224000195","4호선","오이도"
"0","98","1","224000163","4호선","오이도"
"0","368","3","224000164","4호선","오이도"
"0","372","3","224000151","4호선","오이도"
"0","452","4","224000006","4호선","오이도"
"0","452","4","224000196","4호선","오이도"
"0","433","4","164000240","수인분당선","원인재"
"0","469","4","164000339","수인분당선","원인재"
"0","563","5","164000128","수인분당선","원인재"
"0","566","5","164000348","수인분당선","원인재"
"04872","38","1","103900218","3호선","옥수"
"04505","50","1","103900150","3호선","옥수"
"04847","83","1","103900217","3호선","옥수"
"04878","217","2","103900266","3호선","옥수"
"04562","314","3","103900079","3호선","옥수"
"04805","338","3","103900193","3호선","옥수"
"04161","349","3","103000062","3호선","옥수"
"04548","349","3","103900041","3호선","옥수"
"04800","367","3","103900167","3호선","옥수"
"04162","375","3","103000063","3호선","옥수"
"04163","382","3","103000064","3호선","옥수"
"04801","405","4","103900169","3호선","옥수"
"04570","406","4","103900084","3호선","옥수"
"04804","410","4","103900192","3호선","옥수"
"04541","438","4","103900037","3호선","옥수"
"04843","454","4","103900209","3호선","옥수"
"04803","464","4","103900191","3호선","옥수"
"04706","497","4","103900062","3호선","옥수"
"04587","501","5","103900090","3호선","옥수"
"04583","502","5","103900151","3호선","옥수"
"04802","507","5","103900190","3호선","옥수"
"04755","513","5","103900008","3호선","옥수"
"04572","514","5","103900144","3호선","옥수"
"04799","537","5","103900168","3호선","옥수"
"04165","548","5","103000066","3호선","옥수"
"04806","550","5","103900194","3호선","옥수"
"04164","554","5","103000065","3호선","옥수"
"03211","615","6","102000117","3호선","옥수"
"03210","625","6","102000116","3호선","옥수"
"04505","172","1","103900150","경의중앙선","옥수"
"04872","173","1","103900218","경의중앙선","옥수"
"04847","213","2","103900217","경의중앙선","옥수"
"04878","292","2","103900266","경의중앙선","옥수"
"04562","387","3","103900079","경의중앙선","옥수"
"04548","419","4","103900041","경의중앙선","옥수"
"04805","475","4","103900193","경의중앙선","옥수"
"04161","484","4","103000062","경의중앙선","옥수"
"04570","485","4","103900084","경의중앙선","옥수"
"04706","490","4","103900062","경의중앙선","옥수"
"04800","502","5","103900167","경의중앙선","옥수"
"04163","509","5","103000064","경의중앙선","옥수"
"04162","510","5","103000063","경의중앙선","옥수"
"04801","537","5","103900169","경의중앙선","옥수"
"04804","537","5","103900192","경의중앙선","옥수"
"17588","45","1","116900020","1호선","온수"
"17184","67","1","116000098","1호선","온수"
"17989","85","1","116000459","1호선","온수"
"17990","86","1","116000458","1호선","온수"
"17185","105","1","116000099","1호선","온수"
"17555","167","1","116900047","1호선","온수"
"17290","182","1","116000195","1호선","온수"
"17289","200","2","116000194","1호선","온수"
"17615","246","2","116900011","1호선","온수"
"17544","261","2","116900055","1호선","온수"
"17999","324","3","116000449","1호선","온수"
"45204","338","3","210000567","1호선","온수"
"45200","342","3","210000290","1호선","온수"
"17177","346","3","116000091","1호선","온수"
"78421","372","3","277101689","1호선","온수"
"17150","382","3","116000619","1호선","온수"
"17682","387","3","116900006","1호선","온수"
"17577","394","3","116900029","1호선","온수"
"17186","429","4","116000100","1호선","온수"
"17298","439","4","116000202","1호선","온수"
"17563","441","4","116900038","1호선","온수"
"17533","455","4","116900062","1호선","온수"
"11122","575","5","210000602","1호선","온수"
"12153","582","5","211000071","1호선","온수"
"11172","589","5","210000603","1호선","온수"
"17588","17","1","116900020","7호선","온수"
"17989","56","1","116000459","7호선","온수"
"17990","57","1","116000458","7호선","온수"
"17184","71","1","116000098","7호선","온수"
"17185","92","1","116000099","7호선","온수"
"17555","151","1","116900047","7호선","온수"
"17290","207","2","116000195","7호선","온수"
"17615","219","2","116900011","7호선","온수"
"17289","222","2","116000194","7호선","온수"
"17544","260","2","116900055","7호선","온수"
"17999","304","3","116000449","7호선","온수"
"17177","324","3","116000091","7호선","온수"
"78421","342","3","277101689","7호선","온수"
"45204","355","3","210000567","7호선","온수"
"45200","360","3","210000290","7호선","온수"
"17577","365","3","116900029","7호선","온수"
"17682","369","3","116900006","7호선","온수"
"17150","381","3","116000619","7호선","온수"
"17186","436","4","116000100","7호선","온수"
"17563","442","4","116900038","7호선","온수"
"17298","443","4","116000202","7호선","온수"
"17533","455","4","116900062","7호선","온수"
"12153","587","5","211000071","7호선","온수"
"24245","54","1","123000155","5호선","올림픽공원"
"24244","57","1","123000154","5호선","올림픽공원"
"24247","365","3","123000157","5호선","올림픽공원"
"24246","385","3","123000156","5호선","올림픽공원"
"24243","472","4","123000153","5호선","올림픽공원"
"24901","528","5","123000641","5호선","올림픽공원"
"24242","547","5","123000152","5호선","올림픽공원"
"24239","554","5","123000149","5호선","올림픽공원"
"24245","54","1","123000155","9호선","올림픽공원"
"24244","57","1","123000154","9호선","올림픽공원"
"24247","365","3","123000157","9호선","올림픽공원"
"24246","385","3","123000156","9호선","올림픽공원"
"24243","472","4","123000153","9호선","올림픽공원"
"24901","528","5","123000641","9호선","올림픽공원"
"24242","547","5","123000152","9호선","올림픽공원"
"24239","554","5","123000149","9호선","올림픽공원"
"0","176","1","168000406","인천2호선","완정"
"0","185","1","168000404","인천2호선","완정"
"0","209","2","168000673","인천2호선","완정"
"0","242","2","168000674","인천2호선","완정"
"0","293","2","168000561","인천2호선","완정"
"0","328","3","168000405","인천2호선","완정"
"0","388","3","168000408","인천2호선","완정"
"0","395","3","168000407","인천2호선","완정"
"0","429","4","168000409","인천2호선","완정"
"0","448","4","168001014","인천2호선","완정"
"0","482","4","168000403","인천2호선","완정"
"0","484","4","168000402","인천2호선","완정"
"0","493","4","168000502","인천2호선","완정"
"0","295","2","168000386","인천2호선","왕길"
"0","304","3","168000850","인천2호선","왕길"
"0","335","3","168000387","인천2호선","왕길"
"0","344","3","168000849","인천2호선","왕길"
"0","510","5","168000380","인천2호선","왕길"
"0","548","5","168000382","인천2호선","왕길"
"04302","37","1","103000292","2호선","왕십리"
"04510","46","1","103900116","2호선","왕십리"
"04897","60","1","103900281","2호선","왕십리"
"04301","92","1","103000293","2호선","왕십리"
"04753","102","1","103900154","2호선","왕십리"
"04134","171","1","103000035","2호선","왕십리"
"04112","189","1","103000014","2호선","왕십리"
"04671","191","1","103900115","2호선","왕십리"
"04133","210","2","103000034","2호선","왕십리"
"04111","219","2","103000013","2호선","왕십리"
"04809","232","2","103900187","2호선","왕십리"
"04824","245","2","103900172","2호선","왕십리"
"04135","246","2","103000036","2호선","왕십리"
"04574","286","2","103900085","2호선","왕십리"
"04137","313","3","103000038","2호선","왕십리"
"04126","346","3","103000027","2호선","왕십리"
"04125","363","3","103000026","2호선","왕십리"
"04124","366","3","103000025","2호선","왕십리"
"04136","387","3","103000037","2호선","왕십리"
"04109","388","3","103000011","2호선","왕십리"
"04825","396","3","103900171","2호선","왕십리"
"04899","398","3","103900294","2호선","왕십리"
"04233","415","4","103000132","2호선","왕십리"
"04123","420","4","103000024","2호선","왕십리"
"04232","421","4","103000131","2호선","왕십리"
"04128","422","4","103000029","2호선","왕십리"
"04593","429","4","103900113","2호선","왕십리"
"04808","431","4","103900188","2호선","왕십리"
"04110","437","4","103000012","2호선","왕십리"
"04893","440","4","103900278","2호선","왕십리"
"04894","441","4","103900279","2호선","왕십리"
"04127","447","4","103000028","2호선","왕십리"
"04898","473","4","103900282","2호선","왕십리"
"04913","478","4","103900292","2호선","왕십리"
"04131","485","4","103000032","2호선","왕십리"
"04912","496","4","103900284","2호선","왕십리"
"04826","503","5","103900170","2호선","왕십리"
"04679","507","5","103900018","2호선","왕십리"
"04584","510","5","103900088","2호선","왕십리"
"04132","515","5","103000033","2호선","왕십리"
"04118","522","5","103000019","2호선","왕십리"
"04281","527","5","103000178","2호선","왕십리"
"04552","533","5","103900019","2호선","왕십리"
"04807","536","5","103900189","2호선","왕십리"
"04516","548","5","103900065","2호선","왕십리"
"04911","549","5","103900293","2호선","왕십리"
"04914","582","5","103900283","2호선","왕십리"
"04117","618","6","103000018","2호선","왕십리"
"04877","629","6","103900247","2호선","왕십리"
"04135","67","1","103000036","5호선","왕십리"
"04753","89","1","103900154","5호선","왕십리"
"04301","101","1","103000293","5호선","왕십리"
"04134","110","1","103000035","5호선","왕십리"
"04112","141","1","103000014","5호선","왕십리"
"04671","142","1","103900115","5호선","왕십리"
"04133","144","1","103000034","5호선","왕십리"
"04302","146","1","103000292","5호선","왕십리"
"04897","191","1","103900281","5호선","왕십리"
"04510","222","2","103900116","5호선","왕십리"
"04109","246","2","103000011","5호선","왕십리"
"04111","247","2","103000013","5호선","왕십리"
"04593","300","3","103900113","5호선","왕십리"
"04110","308","3","103000012","5호선","왕십리"
"04574","324","3","103900085","5호선","왕십리"
"04137","343","3","103000038","5호선","왕십리"
"04679","358","3","103900018","5호선","왕십리"
"04131","363","3","103000032","5호선","왕십리"
"04809","363","3","103900187","5호선","왕십리"
"04281","374","3","103000178","5호선","왕십리"
"04552","385","3","103900019","5호선","왕십리"
"04824","385","3","103900172","5호선","왕십리"
"04132","386","3","103000033","5호선","왕십리"
"04584","394","3","103900088","5호선","왕십리"
"04516","427","4","103900065","5호선","왕십리"
"04136","430","4","103000037","5호선","왕십리"
"04899","466","4","103900294","5호선","왕십리"
"04893","484","4","103900278","5호선","왕십리"
"04894","491","4","103900279","5호선","왕십리"
"04126","505","5","103000027","5호선","왕십리"
"04825","508","5","103900171","5호선","왕십리"
"04128","533","5","103000029","5호선","왕십리"
"04898","542","5","103900282","5호선","왕십리"
"04808","547","5","103900188","5호선","왕십리"
"04127","559","5","103000028","5호선","왕십리"
"04544","570","5","103900038","5호선","왕십리"
"04685","579","5","103900105","5호선","왕십리"
"04598","613","6","103900114","5호선","왕십리"
"04113","623","6","103000015","5호선","왕십리"
"04826","642","6","103900170","5호선","왕십리"
"04114","694","6","103000016","5호선","왕십리"
"04135","67","1","103000036","경의중앙선","왕십리"
"04753","89","1","103900154","경의중앙선","왕십리"
"04301","101","1","103000293","경의중앙선","왕십리"
"04134","110","1","103000035","경의중앙선","왕십리"
"04112","141","1","103000014","경의중앙선","왕십리"
"04671","142","1","103900115","경의중앙선","왕십리"
"04133","144","1","103000034","경의중앙선","왕십리"
"04302","146","1","103000292","경의중앙선","왕십리"
"04897","191","1","103900281","경의중앙선","왕십리"
"04510","222","2","103900116","경의중앙선","왕십리"
"04109","246","2","103000011","경의중앙선","왕십리"
"04111","247","2","103000013","경의중앙선","왕십리"
"04593","300","3","103900113","경의중앙선","왕십리"
"04110","308","3","103000012","경의중앙선","왕십리"
"04574","324","3","103900085","경의중앙선","왕십리"
"04137","343","3","103000038","경의중앙선","왕십리"
"04679","358","3","103900018","경의중앙선","왕십리"
"04131","363","3","103000032","경의중앙선","왕십리"
"04809","363","3","103900187","경의중앙선","왕십리"
"04281","374","3","103000178","경의중앙선","왕십리"
"04552","385","3","103900019","경의중앙선","왕십리"
"04824","385","3","103900172","경의중앙선","왕십리"
"04132","386","3","103000033","경의중앙선","왕십리"
"04584","394","3","103900088","경의중앙선","왕십리"
"04516","427","4","103900065","경의중앙선","왕십리"
"04136","430","4","103000037","경의중앙선","왕십리"
"04899","466","4","103900294","경의중앙선","왕십리"
"04893","484","4","103900278","경의중앙선","왕십리"
"04894","491","4","103900279","경의중앙선","왕십리"
"04126","505","5","103000027","경의중앙선","왕십리"
"04825","508","5","103900171","경의중앙선","왕십리"
"04128","533","5","103000029","경의중앙선","왕십리"
"04898","542","5","103900282","경의중앙선","왕십리"
"04808","547","5","103900188","경의중앙선","왕십리"
"04127","559","5","103000028","경의중앙선","왕십리"
"04544","570","5","103900038","경의중앙선","왕십리"
"04685","579","5","103900105","경의중앙선","왕십리"
"04598","613","6","103900114","경의중앙선","왕십리"
"04113","623","6","103000015","경의중앙선","왕십리"
"04826","642","6","103900170","경의중앙선","왕십리"
"04114","694","6","103000016","경의중앙선","왕십리"
"0","500","5","164000280","수인분당선","연수"
"0","551","5","164000314","수인분당선","연수"
"06539","113","1","105900056","1호선","외대앞"
"06295","159","1","105000209","1호선","외대앞"
"06294","195","1","105000208","1호선","외대앞"
"06303","198","1","105000217","1호선","외대앞"
"06293","232","2","105000207","1호선","외대앞"
"06318","237","2","105000231","1호선","외대앞"
"06127","344","3","105000043","1호선","외대앞"
"06543","350","3","105900014","1호선","외대앞"
"06535","351","3","105900013","1호선","외대앞"
"06126","355","3","105000042","1호선","외대앞"
"06128","393","3","105000044","1호선","외대앞"
"06132","422","4","105000048","1호선","외대앞"
"06135","438","4","105000051","1호선","외대앞"
"06134","447","4","105000050","1호선","외대앞"
"06129","455","4","105000045","1호선","외대앞"
"06311","468","4","105000558","1호선","외대앞"
"06133","471","4","105000049","1호선","외대앞"
"06125","557","5","105000041","1호선","외대앞"
"06301","561","5","105000215","1호선","외대앞"
"0","584","5","277102786","1호선","외대앞"
"06124","605","6","105000040","1호선","외대앞"
"06009","614","6","105000009","1호선","외대앞"
"04226","172","1","103000125","2호선","용답"
"04234","200","2","103000133","2호선","용답"
"04227","201","2","103000126","2호선","용답"
"04247","262","2","103000145","2호선","용답"
"04259","332","3","103000157","2호선","용답"
"04258","333","3","103000156","2호선","용답"
"04305","347","3","103000296","2호선","용답"
"04229","448","4","103000128","2호선","용답"
"04228","460","4","103000127","2호선","용답"
"04218","499","4","103000119","2호선","용답"
"04001","508","5","103000001","2호선","용답"
"06001","524","5","105000001","2호선","용답"
"06200","559","5","105000114","2호선","용답"
"06587","616","6","105900046","2호선","용답"
"06006","41","1","105000006","2호선","용두"
"06161","57","1","105000075","2호선","용두"
"06160","164","1","105000074","2호선","용두"
"06166","178","1","105000080","2호선","용두"
"06164","186","1","105000078","2호선","용두"
"06017","189","1","105000017","2호선","용두"
"06316","230","2","105000229","2호선","용두"
"04600","246","2","103900095","2호선","용두"
"06165","301","3","105000079","2호선","용두"
"06776","370","3","105000555","2호선","용두"
"04650","396","3","103900055","2호선","용두"
"04120","404","4","103000021","2호선","용두"
"04119","467","4","103000020","2호선","용두"
"06106","467","4","105000023","2호선","용두"
"06424","469","4","105000479","2호선","용두"
"06023","471","4","105000482","2호선","용두"
"06105","502","5","105000022","2호선","용두"
"06024","529","5","105000481","2호선","용두"
"04595","558","5","103900092","2호선","용두"
"04836","626","6","103900211","2호선","용두"
"06217","676","6","105000131","2호선","용두"
"07209","21","1","106000114","7호선","용마산"
"07208","31","1","106000113","7호선","용마산"
"07186","217","2","106000092","7호선","용마산"
"07185","223","2","106000091","7호선","용마산"
"07183","243","2","106000089","7호선","용마산"
"07184","269","2","106000090","7호선","용마산"
"07211","270","2","106000116","7호선","용마산"
"07210","292","2","106000115","7호선","용마산"
"07206","297","2","106000111","7호선","용마산"
"07207","307","3","106000112","7호선","용마산"
"07439","322","3","106000443","7호선","용마산"
"05130","413","4","104000037","7호선","용마산"
"05129","451","4","104000036","7호선","용마산"
"05687","518","5","104000248","7호선","용마산"
"06324","533","5","105000237","7호선","용마산"
"07205","534","5","106000110","7호선","용마산"
"07204","577","5","106000109","7호선","용마산"
"45214","217","2","240000999","경의중앙선","용문"
"45213","226","2","240000134","경의중앙선","용문"
"03901","134","1","102000311","1호선","용산"
"03255","140","1","102000161","1호선","용산"
"03258","180","1","102000164","1호선","용산"
"03561","236","2","102900015","1호선","용산"
"03119","248","2","102000026","1호선","용산"
"03253","257","2","102000159","1호선","용산"
"03004","272","2","102000004","1호선","용산"
"03257","284","2","102000163","1호선","용산"
"03256","294","2","102000162","1호선","용산"
"03252","306","3","102000158","1호선","용산"
"03003","314","3","102000003","1호선","용산"
"03251","327","3","102000157","1호선","용산"
"03133","397","3","102000039","1호선","용산"
"03135","410","4","102000041","1호선","용산"
"03132","445","4","102000038","1호선","용산"
"03134","450","4","102000040","1호선","용산"
"03259","488","4","102000165","1호선","용산"
"03005","514","5","102000005","1호선","용산"
"03564","516","5","102900012","1호선","용산"
"03744","540","5","102900087","1호선","용산"
"03901","134","1","102000311","경의중앙선","용산"
"03255","140","1","102000161","경의중앙선","용산"
"03258","180","1","102000164","경의중앙선","용산"
"03561","236","2","102900015","경의중앙선","용산"
"03119","248","2","102000026","경의중앙선","용산"
"03253","257","2","102000159","경의중앙선","용산"
"03004","272","2","102000004","경의중앙선","용산"
"03257","284","2","102000163","경의중앙선","용산"
"03256","294","2","102000162","경의중앙선","용산"
"03252","306","3","102000158","경의중앙선","용산"
"03003","314","3","102000003","경의중앙선","용산"
"03251","327","3","102000157","경의중앙선","용산"
"03133","397","3","102000039","경의중앙선","용산"
"03135","410","4","102000041","경의중앙선","용산"
"03132","445","4","102000038","경의중앙선","용산"
"03134","450","4","102000040","경의중앙선","용산"
"03259","488","4","102000165","경의중앙선","용산"
"03005","514","5","102000005","경의중앙선","용산"
"03564","516","5","102900012","경의중앙선","용산"
"03744","540","5","102900087","경의중앙선","용산"
"16213","44","1","115000116","5호선","우장산"
"16214","106","1","115000117","5호선","우장산"
"16352","106","1","115000253","5호선","우장산"
"16364","124","1","115000259","5호선","우장산"
"16718","137","1","115900086","5호선","우장산"
"16943","142","1","115900195","5호선","우장산"
"16212","185","1","115000646","5호선","우장산"
"16211","187","1","115000114","5호선","우장산"
"16729","301","3","115900082","5호선","우장산"
"16941","305","3","115900124","5호선","우장산"
"16812","371","3","115900078","5호선","우장산"
"16939","408","4","115900193","5호선","우장산"
"16351","464","4","115000252","5호선","우장산"
"16215","473","4","115000118","5호선","우장산"
"16339","482","4","115000241","5호선","우장산"
"16820","485","4","115900075","5호선","우장산"
"16210","488","4","115000113","5호선","우장산"
"16216","491","4","115000119","5호선","우장산"
"16937","527","5","115900125","5호선","우장산"
"16861","601","6","115900120","5호선","우장산"
"0","145","1","222001329","경의중앙선","운길산"
"0","189","1","222001330","경의중앙선","운길산"
"0","250","2","222001332","경의중앙선","운길산"
"0","256","2","222001331","경의중앙선","운길산"
"0","450","4","222001459","경의중앙선","운길산"
"0","454","4","222001458","경의중앙선","운길산"
"0","57","1","228000320","용인경전철","운동장,송담대"
"0","81","1","228000321","용인경전철","운동장,송담대"
"0","330","3","228000449","용인경전철","운동장,송담대"
"0","346","3","228000444","용인경전철","운동장,송담대"
"29434","474","4","228001320","용인경전철","운동장,송담대"
"0","590","5","228000445","용인경전철","운동장,송담대"
"35088","85","1","232000010","김포도시철도","운양"
"0","103","1","232000726","김포도시철도","운양"
"0","113","1","232000727","김포도시철도","운양"
"35510","342","3","232000157","김포도시철도","운양"
"0","344","3","232000772","김포도시철도","운양"
"35681","376","3","232000774","김포도시철도","운양"
"0","465","4","232000768","김포도시철도","운양"
"0","500","5","232000758","김포도시철도","운양"
"35673","595","5","232000765","김포도시철도","운양"
"35071","64","1","218000282","3호선","원당"
"35070","89","1","218000267","3호선","원당"
"35058","259","2","218000115","3호선","원당"
"35057","269","2","218000114","3호선","원당"
"35067","504","5","218000094","3호선","원당"
"35068","508","5","218000091","3호선","원당"
"35059","542","5","218000113","3호선","원당"
"0","444","4","217000555","서해선","원시"
"0","460","4","217000163","서해선","원시"
"0","500","5","164000280","수인분당선","송도"
"0","551","5","164000314","수인분당선","송도"
"0","433","4","164000240","인천1호선","원인재"
"0","469","4","164000339","인천1호선","원인재"
"0","563","5","164000128","인천1호선","원인재"
"0","566","5","164000348","인천1호선","원인재"
"19611","72","1","218000696","3호선","원흥"
"19610","127","1","218000695","3호선","원흥"
"19613","163","1","218000698","3호선","원흥"
"19633","172","1","218000702","3호선","원흥"
"57293","181","1","218001052","3호선","원흥"
"19612","251","2","218000697","3호선","원흥"
"35039","340","3","218000271","3호선","원흥"
"35040","368","3","218000278","3호선","원흥"
"0","393","3","218000694","3호선","원흥"
"57038","537","5","218000771","3호선","원흥"
"11329","71","1","110000228","1호선","월계"
"11328","98","1","110000227","1호선","월계"
"11327","188","1","110000226","1호선","월계"
"11326","190","1","110000225","1호선","월계"
"11339","281","2","110000238","1호선","월계"
"11340","303","3","110000239","1호선","월계"
"11477","363","3","110000376","1호선","월계"
"11338","467","4","110000237","1호선","월계"
"11846","536","5","110900147","1호선","월계"
"11845","583","5","110900146","1호선","월계"
"08132","53","1","107000042","6호선","월곡"
"08133","116","1","107000043","6호선","월곡"
"08134","161","1","107000044","6호선","월곡"
"08272","169","1","107000177","6호선","월곡"
"08131","195","1","107000041","6호선","월곡"
"08396","238","2","107000296","6호선","월곡"
"08909","254","2","107900239","6호선","월곡"
"08940","270","2","107900347","6호선","월곡"
"08900","296","2","107900224","6호선","월곡"
"08558","317","3","107900064","6호선","월곡"
"08130","346","3","107000040","6호선","월곡"
"08893","374","3","107900215","6호선","월곡"
"08916","380","3","107900235","6호선","월곡"
"08591","384","3","107900346","6호선","월곡"
"08271","394","3","107000176","6호선","월곡"
"08963","412","4","107900349","6호선","월곡"
"08955","421","4","107900348","6호선","월곡"
"08290","434","4","107000194","6호선","월곡"
"08543","442","4","107900056","6호선","월곡"
"08289","459","4","107000193","6호선","월곡"
"08240","498","4","107000496","6호선","월곡"
"08403","548","5","107000500","6호선","월곡"
"08932","561","5","107900345","6호선","월곡"
"08588","575","5","107900350","6호선","월곡"
"08136","583","5","107000046","6호선","월곡"
"0","338","3","163000066","수인분당선","인하대"
"0","373","3","163000091","수인분당선","인하대"
"0","515","5","163000099","수인분당선","인하대"
"0","517","5","163000104","수인분당선","인하대"
"14971","96","1","113900210","6호선","월드컵경기장"
"14138","101","1","113000491","6호선","월드컵경기장"
"14573","109","1","113900061","6호선","월드컵경기장"
"14163","301","3","113000072","6호선","월드컵경기장"
"14105","317","3","113000015","6호선","월드컵경기장"
"14162","326","3","113000071","6호선","월드컵경기장"
"14972","341","3","113900270","6호선","월드컵경기장"
"14139","345","3","113000492","6호선","월드컵경기장"
"14106","362","3","113000016","6호선","월드컵경기장"
"14273","380","3","113000182","6호선","월드컵경기장"
"14104","389","3","113000014","6호선","월드컵경기장"
"14161","399","3","113000070","6호선","월드컵경기장"
"14550","400","4","113900044","6호선","월드컵경기장"
"14103","412","4","113000013","6호선","월드컵경기장"
"14927","413","4","113900182","6호선","월드컵경기장"
"14160","426","4","113000069","6호선","월드컵경기장"
"14563","436","4","113900053","6호선","월드컵경기장"
"14316","463","4","113000213","6호선","월드컵경기장"
"14935","502","5","113900269","6호선","월드컵경기장"
"14102","556","5","113000012","6호선","월드컵경기장"
"14101","574","5","113000011","6호선","월드컵경기장"
"14347","609","6","113000445","6호선","월드컵경기장"
"63027","76","1","229000615","경의중앙선","월롱"
"63127","84","1","229000634","경의중앙선","월롱"
"31918","373","3","229002875","경의중앙선","월롱"
"31919","384","3","229002876","경의중앙선","월롱"
"02161","28","1","101000062","2호선","을지로3가"
"02922","77","1","101000310","2호선","을지로3가"
"02160","97","1","101000061","2호선","을지로3가"
"02159","237","2","101000060","2호선","을지로3가"
"01175","251","2","100000079","2호선","을지로3가"
"02240","291","2","101000135","2호선","을지로3가"
"02225","308","3","101000120","2호선","을지로3가"
"01251","329","3","100000155","2호선","을지로3가"
"02287","348","3","101000292","2호선","을지로3가"
"02155","362","3","101000056","2호선","을지로3가"
"02001","380","3","101000001","2호선","을지로3가"
"02002","389","3","101000002","2호선","을지로3가"
"01237","396","3","101000307","2호선","을지로3가"
"02162","419","4","101000063","2호선","을지로3가"
"01004","422","4","100000004","2호선","을지로3가"
"02158","438","4","101000059","2호선","을지로3가"
"01291","442","4","100000192","2호선","을지로3가"
"01015","464","4","100000390","2호선","을지로3가"
"01016","464","4","100000391","2호선","을지로3가"
"02163","473","4","101000064","2호선","을지로3가"
"01913","480","4","100000403","2호선","을지로3가"
"01001","502","5","100000001","2호선","을지로3가"
"01914","506","5","100000404","2호선","을지로3가"
"01176","523","5","100000080","2호선","을지로3가"
"01017","543","5","100000392","2호선","을지로3가"
"01539","543","5","100900066","2호선","을지로3가"
"01018","581","5","100000393","2호선","을지로3가"
"01596","586","5","100900121","2호선","을지로3가"
"01014","634","6","100000389","2호선","을지로3가"
"02154","651","6","101000055","2호선","을지로3가"
"02161","28","1","101000062","3호선","을지로3가"
"02922","77","1","101000310","3호선","을지로3가"
"02160","97","1","101000061","3호선","을지로3가"
"02159","237","2","101000060","3호선","을지로3가"
"01175","251","2","100000079","3호선","을지로3가"
"02240","291","2","101000135","3호선","을지로3가"
"02225","308","3","101000120","3호선","을지로3가"
"01251","329","3","100000155","3호선","을지로3가"
"02287","348","3","101000292","3호선","을지로3가"
"02155","362","3","101000056","3호선","을지로3가"
"02001","380","3","101000001","3호선","을지로3가"
"02002","389","3","101000002","3호선","을지로3가"
"01237","396","3","101000307","3호선","을지로3가"
"02162","419","4","101000063","3호선","을지로3가"
"01004","422","4","100000004","3호선","을지로3가"
"02158","438","4","101000059","3호선","을지로3가"
"01291","442","4","100000192","3호선","을지로3가"
"01015","464","4","100000390","3호선","을지로3가"
"01016","464","4","100000391","3호선","을지로3가"
"02163","473","4","101000064","3호선","을지로3가"
"01913","480","4","100000403","3호선","을지로3가"
"01001","502","5","100000001","3호선","을지로3가"
"01914","506","5","100000404","3호선","을지로3가"
"01176","523","5","100000080","3호선","을지로3가"
"01017","543","5","100000392","3호선","을지로3가"
"01539","543","5","100900066","3호선","을지로3가"
"01018","581","5","100000393","3호선","을지로3가"
"01596","586","5","100900121","3호선","을지로3가"
"01014","634","6","100000389","3호선","을지로3가"
"02154","651","6","101000055","3호선","을지로3가"
"02163","104","1","101000064","2호선","을지로4가"
"02165","119","1","101000066","2호선","을지로4가"
"02921","136","1","101000309","2호선","을지로4가"
"02162","150","1","101000063","2호선","을지로4가"
"02226","194","1","101000121","2호선","을지로4가"
"02164","228","2","101000065","2호선","을지로4가"
"01176","258","2","100000080","2호선","을지로4가"
"02166","284","2","101000067","2호선","을지로4가"
"01247","296","2","100000151","2호선","을지로4가"
"01177","335","3","100000081","2호선","을지로4가"
"02227","354","3","101000122","2호선","을지로4가"
"02272","372","3","101000163","2호선","을지로4가"
"02240","392","3","101000135","2호선","을지로4가"
"02167","417","4","101000068","2호선","을지로4가"
"01251","418","4","100000155","2호선","을지로4가"
"02168","429","4","101000069","2호선","을지로4가"
"01019","443","4","100000394","2호선","을지로4가"
"01915","449","4","100000405","2호선","을지로4가"
"01794","465","4","100900191","2호선","을지로4가"
"01020","467","4","100000395","2호선","을지로4가"
"02208","477","4","101000104","2호선","을지로4가"
"01018","480","4","100000393","2호선","을지로4가"
"02922","493","4","101000310","2호선","을지로4가"
"01017","495","4","100000392","2호선","을지로4가"
"01914","511","5","100000404","2호선","을지로4가"
"01539","520","5","100900066","2호선","을지로4가"
"02207","526","5","101000103","2호선","을지로4가"
"01213","549","5","100000117","2호선","을지로4가"
"01212","560","5","100000116","2호선","을지로4가"
"02155","572","5","101000056","2호선","을지로4가"
"02206","601","6","101000102","2호선","을지로4가"
"01021","672","6","100000396","2호선","을지로4가"
"02163","104","1","101000064","5호선","을지로4가"
"02165","119","1","101000066","5호선","을지로4가"
"02921","136","1","101000309","5호선","을지로4가"
"02162","150","1","101000063","5호선","을지로4가"
